*** SPRNt Results. Netlist: "m1.spt" Epoch: "1970-01-01T00:00:00Z" Reqested Tstop: 26 hr 40 min
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
2   8.00 1.000000e+00 8.767403e-01 6.593615e-01 7.078893e+02
3   8.00 9.999999e-01 8.767708e-01 6.593757e-01 7.078894e+02
4   8.00 9.999998e-01 8.764439e-01 6.591829e-01 7.078892e+02
5   8.00 9.999997e-01 8.815243e-01 6.622366e-01 7.078922e+02
6   8.00 9.999997e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1   9.00 1.000000e+00 8.767511e-01 6.593638e-01 7.078893e+02
2   9.00 1.000000e+00 8.767403e-01 6.593615e-01 7.078893e+02
3   9.00 9.999999e-01 8.767708e-01 6.593757e-01 7.078894e+02
4   9.00 9.999998e-01 8.764439e-01 6.591829e-01 7.078892e+02
5   9.00 9.999997e-01 8.815243e-01 6.622366e-01 7.078922e+02
6   9.00 9.999997e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  10.00 1.000000e+00 8.767511e-01 6.593638e-01 7.078893e+02
2  10.00 1.000000e+00 8.767403e-01 6.593615e-01 7.078893e+02
3  10.00 9.999999e-01 8.767708e-01 6.593757e-01 7.078894e+02
4  10.00 9.999998e-01 8.764439e-01 6.591829e-01 7.078892e+02
5  10.00 9.999997e-01 8.815243e-01 6.622366e-01 7.078922e+02
6  10.00 9.999997e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  11.00 9.500000e-01 8.493844e-01 6.428004e-01 7.078728e+02
2  11.00 9.654133e-01 8.578672e-01 6.479486e-01 7.078779e+02
3  11.00 9.760582e-01 8.637089e-01 6.514908e-01 7.078815e+02
4  11.00 9.834099e-01 8.674506e-01 6.537537e-01 7.078837e+02
5  11.00 9.885518e-01 8.750919e-01 6.583641e-01 7.078883e+02
6  11.00 9.906960e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  12.00 9.000000e-01 8.180463e-01 6.236143e-01 7.078536e+02
2  12.00 9.196867e-01 8.301452e-01 6.310396e-01 7.078610e+02
3  12.00 9.367084e-01 8.403660e-01 6.373036e-01 7.078673e+02
4  12.00 9.508563e-01 8.483499e-01 6.421632e-01 7.078721e+02
5  12.00 9.622372e-01 8.600499e-01 6.492757e-01 7.078793e+02
6  12.00 9.672512e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  13.00 8.500000e-01 7.851495e-01 6.032168e-01 7.078332e+02
2  13.00 8.713487e-01 7.989959e-01 6.118287e-01 7.078418e+02
3  13.00 8.912682e-01 8.117569e-01 6.197349e-01 7.078497e+02
4  13.00 9.094539e-01 8.224018e-01 6.262852e-01 7.078563e+02
5  13.00 9.251793e-01 8.388220e-01 6.363605e-01 7.078663e+02
6  13.00 9.322552e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  14.00 8.000000e-01 7.514044e-01 5.820197e-01 7.078120e+02
2  14.00 8.221728e-01 7.662228e-01 5.913659e-01 7.078213e+02
3  14.00 8.435056e-01 7.805318e-01 6.003325e-01 7.078303e+02
4  14.00 8.638988e-01 7.924473e-01 6.077607e-01 7.078377e+02
5  14.00 8.820378e-01 8.143596e-01 6.213415e-01 7.078513e+02
6  14.00 8.901919e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  15.00 7.500000e-01 7.170196e-01 5.601358e-01 7.077901e+02
2  15.00 7.727009e-01 7.325051e-01 5.700351e-01 7.078000e+02
3  15.00 7.948206e-01 7.478902e-01 5.797963e-01 7.078098e+02
4  15.00 8.164632e-01 7.601611e-01 5.875522e-01 7.078175e+02
5  15.00 8.358109e-01 7.886030e-01 6.053704e-01 7.078354e+02
6  15.00 8.443964e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  16.00 7.000000e-01 6.820419e-01 5.375686e-01 7.077675e+02
2  16.00 7.231279e-01 6.980993e-01 5.479659e-01 7.077779e+02
3  16.00 7.457715e-01 7.143651e-01 5.584344e-01 7.077884e+02
4  16.00 7.681965e-01 7.264112e-01 5.661489e-01 7.077961e+02
5  16.00 7.881174e-01 7.625901e-01 5.890767e-01 7.078191e+02
6  16.00 7.967884e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  17.00 6.500000e-01 6.464785e-01 5.142588e-01 7.077442e+02
2  17.00 6.735291e-01 6.630753e-01 5.251723e-01 7.077552e+02
3  17.00 6.965949e-01 6.801920e-01 5.363652e-01 7.077663e+02
4  17.00 7.195849e-01 6.916143e-01 5.437709e-01 7.077738e+02
5  17.00 7.397706e-01 7.368300e-01 5.727790e-01 7.078028e+02
6  17.00 7.483573e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  18.00 6.000000e-01 6.102920e-01 4.901574e-01 7.077201e+02
2  18.00 6.239527e-01 6.274039e-01 5.016017e-01 7.077316e+02
3  18.00 6.474108e-01 6.454893e-01 5.136050e-01 7.077436e+02
4  18.00 6.708633e-01 6.559594e-01 5.204995e-01 7.077505e+02
5  18.00 6.911694e-01 7.115667e-01 5.566389e-01 7.077866e+02
6  18.00 6.995905e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  19.00 5.500000e-01 5.734048e-01 4.651915e-01 7.076952e+02
2  19.00 5.744138e-01 5.910498e-01 4.771932e-01 7.077072e+02
3  19.00 5.982695e-01 6.102763e-01 4.901468e-01 7.077201e+02
4  19.00 6.221533e-01 6.195209e-01 4.963428e-01 7.077263e+02
5  19.00 6.425121e-01 6.869286e-01 5.407424e-01 7.077707e+02
6  19.00 6.507248e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  20.00 5.000000e-01 5.357267e-01 4.392662e-01 7.076692e+02
2  20.00 5.249230e-01 5.539591e-01 4.518672e-01 7.076818e+02
3  20.00 5.492008e-01 5.745335e-01 4.659613e-01 7.076959e+02
4  20.00 5.735196e-01 5.823072e-01 4.712629e-01 7.077012e+02
5  20.00 5.938984e-01 6.630061e-01 5.251381e-01 7.077551e+02
6  20.00 6.018726e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  21.00 4.800000e-01 5.172613e-01 4.263798e-01 7.076564e+02
2  21.00 4.945689e-01 5.287178e-01 4.343764e-01 7.076644e+02
3  21.00 5.124495e-01 5.461331e-01 4.464739e-01 7.076765e+02
4  21.00 5.328330e-01 5.495574e-01 4.488322e-01 7.076788e+02
5  21.00 5.505999e-01 6.424552e-01 5.115982e-01 7.077416e+02
6  21.00 5.574502e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  22.00 4.600000e-01 5.009303e-01 4.148800e-01 7.076449e+02
2  22.00 4.717944e-01 5.096658e-01 4.210319e-01 7.076510e+02
3  22.00 4.853387e-01 5.245521e-01 4.314825e-01 7.076615e+02
4  22.00 5.013232e-01 5.231850e-01 4.305139e-01 7.076605e+02
5  22.00 5.154503e-01 6.264463e-01 5.009644e-01 7.077309e+02
6  22.00 5.207866e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  23.00 4.400001e-01 4.850805e-01 4.036265e-01 7.076336e+02
2  23.00 4.509372e-01 4.927041e-01 4.090452e-01 7.076390e+02
3  23.00 4.625897e-01 5.065564e-01 4.188527e-01 7.076488e+02
4  23.00 4.757734e-01 5.016295e-01 4.153653e-01 7.076453e+02
5  23.00 4.871165e-01 6.139725e-01 4.926264e-01 7.077226e+02
6  23.00 4.912745e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  24.00 4.200001e-01 4.692602e-01 3.923031e-01 7.076223e+02
2  24.00 4.307013e-01 4.764208e-01 3.974411e-01 7.076274e+02
3  24.00 4.416033e-01 4.901337e-01 4.072242e-01 7.076372e+02
4  24.00 4.533377e-01 4.828493e-01 4.020337e-01 7.076320e+02
5  24.00 4.630555e-01 6.035994e-01 4.856575e-01 7.077156e+02
6  24.00 4.665132e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  25.00 4.000001e-01 4.533288e-01 3.808085e-01 7.076108e+02
2  25.00 4.106898e-01 4.602830e-01 3.858449e-01 7.076158e+02
3  25.00 4.213376e-01 4.743282e-01 3.959404e-01 7.076259e+02
4  25.00 4.324075e-01 4.654451e-01 3.895647e-01 7.076195e+02
5  25.00 4.412932e-01 5.943466e-01 4.794145e-01 7.077094e+02
6  25.00 4.443775e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  26.00 3.800001e-01 4.372327e-01 3.691015e-01 7.075991e+02
2  26.00 3.907659e-01 4.440818e-01 3.741046e-01 7.076041e+02
3  26.00 4.013747e-01 4.587032e-01 3.846964e-01 7.076147e+02
4  26.00 4.121840e-01 4.486422e-01 3.774195e-01 7.076074e+02
5  26.00 4.206678e-01 5.856980e-01 4.735563e-01 7.077035e+02
6  26.00 4.235507e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  27.00 3.600001e-01 4.209432e-01 3.571583e-01 7.075871e+02
2  27.00 3.708803e-01 4.277304e-01 3.621530e-01 7.075921e+02
3  27.00 3.815464e-01 4.430564e-01 3.733480e-01 7.076033e+02
4  27.00 3.922908e-01 4.320559e-01 3.653248e-01 7.075953e+02
5  27.00 4.005807e-01 5.774149e-01 4.679250e-01 7.076979e+02
6  27.00 4.033417e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  28.00 3.400001e-01 4.044400e-01 3.449572e-01 7.075749e+02
2  28.00 3.510151e-01 4.111886e-01 3.499545e-01 7.075799e+02
3  28.00 3.617852e-01 4.272880e-01 3.618216e-01 7.075918e+02
4  28.00 3.725574e-01 4.155076e-01 3.531501e-01 7.075831e+02
5  28.00 3.807461e-01 5.693972e-01 4.624549e-01 7.076924e+02
6  28.00 3.834186e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  29.00 3.200001e-01 3.877090e-01 3.324649e-01 7.075624e+02
2  29.00 3.311627e-01 3.944319e-01 3.374842e-01 7.075675e+02
3  29.00 3.420638e-01 4.113412e-01 3.500730e-01 7.075801e+02
4  29.00 3.529089e-01 3.989195e-01 3.408352e-01 7.075708e+02
5  29.00 3.610343e-01 5.616091e-01 4.571232e-01 7.076871e+02
6  29.00 3.636303e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  30.00 3.000001e-01 3.707332e-01 3.196600e-01 7.075496e+02
2  30.00 3.113244e-01 3.774347e-01 3.247148e-01 7.075547e+02
3  30.00 3.223762e-01 3.951833e-01 3.380614e-01 7.075680e+02
4  30.00 3.333151e-01 3.822608e-01 3.283530e-01 7.075583e+02
5  30.00 3.413897e-01 5.540440e-01 4.519270e-01 7.076819e+02
6  30.00 3.439114e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  31.00 2.800001e-01 3.534890e-01 3.065187e-01 7.075365e+02
2  31.00 2.915019e-01 3.601734e-01 3.116199e-01 7.075416e+02
3  31.00 3.027218e-01 3.787850e-01 3.257498e-01 7.075557e+02
4  31.00 3.137674e-01 3.655224e-01 3.156918e-01 7.075457e+02
5  31.00 3.217914e-01 5.467105e-01 4.468726e-01 7.076769e+02
6  31.00 3.242359e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  32.00 2.600001e-01 3.359440e-01 2.930098e-01 7.075230e+02
2  32.00 2.716959e-01 3.426310e-01 2.981764e-01 7.075282e+02
3  32.00 2.831016e-01 3.621101e-01 3.131055e-01 7.075431e+02
4  32.00 2.942661e-01 3.487039e-01 3.028461e-01 7.075328e+02
5  32.00 3.022341e-01 5.396250e-01 4.419708e-01 7.076720e+02
6  32.00 3.045959e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  33.00 2.400000e-01 3.180591e-01 2.790954e-01 7.075091e+02
2  33.00 2.519084e-01 3.247906e-01 2.843602e-01 7.075143e+02
3  33.00 2.635195e-01 3.451174e-01 3.000904e-01 7.075301e+02
4  33.00 2.748150e-01 3.318101e-01 2.898140e-01 7.075198e+02
5  33.00 2.827194e-01 5.328057e-01 4.372359e-01 7.076672e+02
6  33.00 2.849925e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  34.00 2.200000e-01 2.997867e-01 2.647296e-01 7.074947e+02
2  34.00 2.321431e-01 3.066336e-01 2.701446e-01 7.075001e+02
3  34.00 2.439813e-01 3.277599e-01 2.866606e-01 7.075166e+02
4  34.00 2.554215e-01 3.148473e-01 2.765949e-01 7.075066e+02
5  34.00 2.632533e-01 5.262730e-01 4.326842e-01 7.076627e+02
6  34.00 2.654309e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  35.00 2.000000e-01 2.810673e-01 2.498551e-01 7.074798e+02
2  35.00 2.124047e-01 2.881389e-01 2.554990e-01 7.074855e+02
3  35.00 2.244953e-01 3.099830e-01 2.727646e-01 7.075027e+02
4  35.00 2.360959e-01 2.978224e-01 2.631883e-01 7.074932e+02
5  35.00 2.438453e-01 5.200497e-01 4.283337e-01 7.076583e+02
6  35.00 2.459197e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  36.00 1.800000e-01 2.618316e-01 2.343803e-01 7.074644e+02
2  36.00 1.926982e-01 2.692801e-01 2.403871e-01 7.074704e+02
3  36.00 2.050711e-01 2.917229e-01 2.583416e-01 7.074883e+02
4  36.00 2.168515e-01 2.807413e-01 2.495930e-01 7.074796e+02
5  36.00 2.245081e-01 5.141611e-01 4.242042e-01 7.076542e+02
6  36.00 2.264709e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  37.00 1.600000e-01 2.419884e-01 2.181959e-01 7.074482e+02
2  37.00 1.730329e-01 2.500246e-01 2.247649e-01 7.074547e+02
3  37.00 1.857230e-01 2.729081e-01 2.433170e-01 7.074733e+02
4  37.00 1.977055e-01 2.636086e-01 2.358063e-01 7.074658e+02
5  37.00 2.052587e-01 5.086343e-01 4.203169e-01 7.076503e+02
6  37.00 2.071010e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  38.00 1.400000e-01 2.214190e-01 2.011826e-01 7.074312e+02
2  38.00 1.534248e-01 2.303195e-01 2.085690e-01 7.074385e+02
3  38.00 1.664739e-01 2.534660e-01 2.275846e-01 7.074576e+02
4  38.00 1.786817e-01 2.464275e-01 2.218245e-01 7.074518e+02
5  38.00 1.861207e-01 5.034981e-01 4.166946e-01 7.076467e+02
6  38.00 1.878328e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  39.00 1.200000e-01 1.999487e-01 1.831670e-01 7.074131e+02
2  39.00 1.338921e-01 2.101135e-01 1.917328e-01 7.074217e+02
3  39.00 1.473488e-01 2.333019e-01 2.110406e-01 7.074410e+02
4  39.00 1.598127e-01 2.292000e-01 2.076423e-01 7.074376e+02
5  39.00 1.671269e-01 4.987832e-01 4.133608e-01 7.076433e+02
6  39.00 1.686985e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  40.00 1.000000e-01 1.773271e-01 1.639014e-01 7.073939e+02
2  40.00 1.144634e-01 1.893450e-01 1.741763e-01 7.074042e+02
3  40.00 1.283844e-01 2.123074e-01 1.935691e-01 7.074235e+02
4  40.00 1.411411e-01 2.119243e-01 1.932513e-01 7.074232e+02
5  40.00 1.483208e-01 4.945198e-01 4.103395e-01 7.076403e+02
6  40.00 1.497419e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  41.00 1.200000e-01 1.953689e-01 1.792902e-01 7.074093e+02
2  41.00 1.144499e-01 1.879535e-01 1.729906e-01 7.074030e+02
3  41.00 1.190277e-01 1.999657e-01 1.831814e-01 7.074132e+02
4  41.00 1.274449e-01 1.990143e-01 1.823826e-01 7.074124e+02
5  41.00 1.327130e-01 4.916255e-01 4.082845e-01 7.076383e+02
6  41.00 1.336778e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  42.00 1.400000e-01 2.156253e-01 1.963470e-01 7.074263e+02
2  42.00 1.285559e-01 2.020294e-01 1.849299e-01 7.074149e+02
3  42.00 1.231968e-01 2.019671e-01 1.848718e-01 7.074149e+02
4  42.00 1.236959e-01 1.955155e-01 1.794198e-01 7.074094e+02
5  42.00 1.250552e-01 4.910466e-01 4.078731e-01 7.076379e+02
6  42.00 1.252481e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  43.00 1.600000e-01 2.358917e-01 2.131784e-01 7.074432e+02
2  43.00 1.470002e-01 2.207623e-01 2.006351e-01 7.074306e+02
3  43.00 1.365204e-01 2.146735e-01 1.955508e-01 7.074255e+02
4  43.00 1.301972e-01 2.017786e-01 1.847182e-01 7.074147e+02
5  43.00 1.275601e-01 4.926949e-01 4.090441e-01 7.076390e+02
6  43.00 1.270107e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  44.00 1.800000e-01 2.558189e-01 2.294999e-01 7.074595e+02
2  44.00 1.668268e-01 2.403548e-01 2.168441e-01 7.074468e+02
3  44.00 1.542664e-01 2.327621e-01 2.105945e-01 7.074406e+02
4  44.00 1.439615e-01 2.146048e-01 1.954956e-01 7.074255e+02
5  44.00 1.386331e-01 4.958539e-01 4.112856e-01 7.076413e+02
6  44.00 1.375801e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  45.00 2.000000e-01 2.752678e-01 2.452117e-01 7.074752e+02
2  45.00 1.870510e-01 2.597527e-01 2.326822e-01 7.074627e+02
3  45.00 1.738772e-01 2.528855e-01 2.271115e-01 7.074571e+02
4  45.00 1.617862e-01 2.307546e-01 2.089289e-01 7.074389e+02
5  45.00 1.550467e-01 4.999224e-01 4.141671e-01 7.076441e+02
6  45.00 1.536906e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  46.00 2.200000e-01 2.941913e-01 2.603002e-01 7.074903e+02
2  46.00 2.073529e-01 2.787703e-01 2.480147e-01 7.074780e+02
3  46.00 1.941894e-01 2.733584e-01 2.436787e-01 7.074737e+02
4  46.00 1.815278e-01 2.482665e-01 2.233287e-01 7.074533e+02
5  46.00 1.741292e-01 5.046065e-01 4.174771e-01 7.076475e+02
6  46.00 1.725678e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  47.00 2.400000e-01 3.126078e-01 2.748254e-01 7.075048e+02
2  47.00 2.276432e-01 2.974242e-01 2.628731e-01 7.074929e+02
3  47.00 2.147235e-01 2.934637e-01 2.597232e-01 7.074897e+02
4  47.00 2.020423e-01 2.662045e-01 2.379051e-01 7.074679e+02
5  47.00 1.943366e-01 5.097857e-01 4.211277e-01 7.076511e+02
6  47.00 1.926102e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  48.00 2.600000e-01 3.305649e-01 2.888401e-01 7.075188e+02
2  48.00 2.479015e-01 3.157627e-01 2.773118e-01 7.075073e+02
3  48.00 2.352914e-01 3.129553e-01 2.750980e-01 7.075051e+02
4  48.00 2.228021e-01 2.841808e-01 2.523424e-01 7.074823e+02
5  48.00 2.149397e-01 5.153967e-01 4.250717e-01 7.076551e+02
6  48.00 2.130693e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  49.00 2.800000e-01 3.481255e-01 3.024039e-01 7.075324e+02
2  49.00 2.681306e-01 3.338101e-01 2.913637e-01 7.075213e+02
3  49.00 2.558312e-01 3.318062e-01 2.898035e-01 7.075198e+02
4  49.00 2.435903e-01 3.020524e-01 2.665326e-01 7.074965e+02
5  49.00 2.356343e-01 5.213931e-01 4.292739e-01 7.076593e+02
6  49.00 2.336356e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  50.00 3.000000e-01 3.653461e-01 3.155692e-01 7.075455e+02
2  50.00 2.883367e-01 3.515793e-01 3.050512e-01 7.075350e+02
3  50.00 2.763264e-01 3.500680e-01 3.038957e-01 7.075339e+02
4  50.00 2.643309e-01 3.197770e-01 2.804507e-01 7.075104e+02
5  50.00 2.563082e-01 5.277368e-01 4.337054e-01 7.076637e+02
6  50.00 2.541936e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  51.00 3.200000e-01 3.822725e-01 3.283783e-01 7.075584e+02
2  51.00 3.085245e-01 3.690794e-01 3.183925e-01 7.075484e+02
3  51.00 2.967765e-01 3.678120e-01 3.174434e-01 7.075474e+02
4  51.00 2.850047e-01 3.373483e-01 2.941007e-01 7.075241e+02
5  51.00 2.769276e-01 5.343966e-01 4.383420e-01 7.076683e+02
6  51.00 2.747077e-01 1.000000e+00 7.320598e-01 7.079620e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
