*** SPRNt Results. Netlist: "m9.spt" Epoch: "1970-01-01T00:00:00Z" Reqested Tstop: 1 hr 40 min
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
2  50.00 4.930279e+00 1.219993e+02 1.465243e+01 7.179724e+02
3  50.00 3.861730e+00 5.521848e+01 1.133080e+01 7.179708e+02
4  50.00 3.125706e+00 4.007319e+01 8.008129e+00 7.179682e+02
5  50.00 2.408881e+00 1.564264e+01 4.682013e+00 7.179620e+02
6  50.00 2.133953e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  51.00 6.200000e+00 9.488976e+01 1.798929e+01 7.179893e+02
2  51.00 5.089130e+00 1.222406e+02 1.466784e+01 7.179878e+02
3  51.00 3.979495e+00 5.531005e+01 1.134617e+01 7.179862e+02
4  51.00 3.215024e+00 4.021097e+01 8.023411e+00 7.179834e+02
5  51.00 2.469778e+00 1.572843e+01 4.697093e+00 7.179771e+02
6  51.00 2.183792e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  52.00 6.400000e+00 9.498496e+01 1.800526e+01 7.180053e+02
2  52.00 5.248796e+00 1.224908e+02 1.468380e+01 7.180038e+02
3  52.00 4.098802e+00 5.540488e+01 1.136209e+01 7.180021e+02
4  52.00 3.306012e+00 4.035397e+01 8.039245e+00 7.179993e+02
5  52.00 2.532063e+00 1.581762e+01 4.712726e+00 7.179928e+02
6  52.00 2.234786e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  53.00 6.600000e+00 9.508337e+01 1.802178e+01 7.180218e+02
2  53.00 5.408988e+00 1.227497e+02 1.470030e+01 7.180203e+02
3  53.00 4.219134e+00 5.550295e+01 1.137855e+01 7.180186e+02
4  53.00 3.398227e+00 4.050218e+01 8.055626e+00 7.180156e+02
5  53.00 2.595563e+00 1.591021e+01 4.728912e+00 7.180089e+02
6  53.00 2.286924e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  54.00 6.800000e+00 9.518496e+01 1.803883e+01 7.180388e+02
2  54.00 5.569483e+00 1.230172e+02 1.471733e+01 7.180373e+02
3  54.00 4.340088e+00 5.560420e+01 1.139554e+01 7.180356e+02
4  54.00 3.491313e+00 4.065556e+01 8.072547e+00 7.180326e+02
5  54.00 2.660112e+00 1.600619e+01 4.745641e+00 7.180257e+02
6  54.00 2.340162e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  55.00 7.000000e+00 9.528972e+01 1.805641e+01 7.180564e+02
2  55.00 5.730180e+00 1.232934e+02 1.473489e+01 7.180549e+02
3  55.00 4.461474e+00 5.570862e+01 1.141307e+01 7.180531e+02
4  55.00 3.585086e+00 4.081406e+01 8.090001e+00 7.180500e+02
5  55.00 2.725601e+00 1.610554e+01 4.762905e+00 7.180429e+02
6  55.00 2.394445e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  56.00 7.200000e+00 9.539761e+01 1.807452e+01 7.180745e+02
2  56.00 5.891071e+00 1.235782e+02 1.475298e+01 7.180730e+02
3  56.00 4.583276e+00 5.581617e+01 1.143112e+01 7.180711e+02
4  56.00 3.679501e+00 4.097764e+01 8.107979e+00 7.180680e+02
5  56.00 2.791972e+00 1.620822e+01 4.780694e+00 7.180607e+02
6  56.00 2.449723e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  57.00 7.400000e+00 9.550860e+01 1.809315e+01 7.180932e+02
2  57.00 6.052203e+00 1.238716e+02 1.477159e+01 7.180916e+02
3  57.00 4.705574e+00 5.592682e+01 1.144969e+01 7.180897e+02
4  57.00 3.774626e+00 4.114628e+01 8.126475e+00 7.180865e+02
5  57.00 2.859227e+00 1.631420e+01 4.799000e+00 7.180790e+02
6  57.00 2.505950e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  58.00 7.600000e+00 9.562268e+01 1.811230e+01 7.181123e+02
2  58.00 6.213633e+00 1.241734e+02 1.479072e+01 7.181107e+02
3  58.00 4.828471e+00 5.604053e+01 1.146878e+01 7.181088e+02
4  58.00 3.870548e+00 4.131994e+01 8.145484e+00 7.181055e+02
5  58.00 2.927383e+00 1.642348e+01 4.817815e+00 7.180978e+02
6  58.00 2.563095e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  59.00 7.800000e+00 9.573980e+01 1.813196e+01 7.181320e+02
2  59.00 6.375401e+00 1.244837e+02 1.481035e+01 7.181304e+02
3  59.00 4.952041e+00 5.615728e+01 1.148837e+01 7.181284e+02
4  59.00 3.967327e+00 4.149861e+01 8.165000e+00 7.181250e+02
5  59.00 2.996450e+00 1.653608e+01 4.837136e+00 7.181172e+02
6  59.00 2.621137e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  60.00 8.000000e+00 9.585992e+01 1.815212e+01 7.181521e+02
2  60.00 6.537520e+00 1.248023e+02 1.483049e+01 7.181505e+02
3  60.00 5.076304e+00 5.627702e+01 1.150847e+01 7.181485e+02
4  60.00 4.064976e+00 4.168227e+01 8.185017e+00 7.181450e+02
5  60.00 3.066422e+00 1.665199e+01 4.856959e+00 7.181370e+02
6  60.00 2.680060e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  61.00 7.700000e+00 9.595263e+01 1.816768e+01 7.181677e+02
2  61.00 6.445966e+00 1.250858e+02 1.484839e+01 7.181684e+02
3  61.00 5.121105e+00 5.639098e+01 1.152760e+01 7.181676e+02
4  61.00 4.133081e+00 4.186471e+01 8.204858e+00 7.181649e+02
5  61.00 3.132299e+00 1.676978e+01 4.877035e+00 7.181571e+02
6  61.00 2.739660e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  62.00 7.400000e+00 9.604650e+01 1.818344e+01 7.181834e+02
2  62.00 6.232928e+00 1.253420e+02 1.486455e+01 7.181846e+02
3  62.00 5.038779e+00 5.649298e+01 1.154471e+01 7.181847e+02
4  62.00 4.130280e+00 4.203526e+01 8.223369e+00 7.181834e+02
5  62.00 3.180091e+00 1.688428e+01 4.896487e+00 7.181765e+02
6  62.00 2.798418e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  63.00 7.100000e+00 9.613637e+01 1.819852e+01 7.181985e+02
2  63.00 5.996906e+00 1.255831e+02 1.487974e+01 7.181997e+02
3  63.00 4.883520e+00 5.658593e+01 1.156032e+01 7.182003e+02
4  63.00 4.061741e+00 4.218884e+01 8.240004e+00 7.182000e+02
5  63.00 3.201322e+00 1.698883e+01 4.914192e+00 7.181942e+02
6  63.00 2.852827e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  64.00 6.800000e+00 9.622148e+01 1.821280e+01 7.182128e+02
2  64.00 5.757622e+00 1.258107e+02 1.489407e+01 7.182141e+02
3  64.00 4.711747e+00 5.667209e+01 1.157478e+01 7.182148e+02
4  64.00 3.966741e+00 4.232619e+01 8.254857e+00 7.182149e+02
5  64.00 3.204383e+00 1.708019e+01 4.929621e+00 7.182097e+02
6  64.00 2.899844e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  65.00 6.500000e+00 9.630107e+01 1.822616e+01 7.182262e+02
2  65.00 5.526332e+00 1.260232e+02 1.490743e+01 7.182274e+02
3  65.00 4.553071e+00 5.675156e+01 1.158812e+01 7.182281e+02
4  65.00 3.877740e+00 4.244931e+01 8.268151e+00 7.182282e+02
5  65.00 3.203323e+00 1.715939e+01 4.942963e+00 7.182230e+02
6  65.00 2.939325e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  66.00 6.200000e+00 9.637405e+01 1.823841e+01 7.182384e+02
2  66.00 5.307651e+00 1.262179e+02 1.491967e+01 7.182397e+02
3  66.00 4.417307e+00 5.682394e+01 1.160026e+01 7.182403e+02
4  66.00 3.807189e+00 4.255997e+01 8.280083e+00 7.182401e+02
5  66.00 3.205718e+00 1.722917e+01 4.954694e+00 7.182347e+02
6  66.00 2.973116e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  67.00 5.900000e+00 9.643947e+01 1.824939e+01 7.182494e+02
2  67.00 5.099450e+00 1.263927e+02 1.493064e+01 7.182506e+02
3  67.00 4.300528e+00 5.688887e+01 1.161116e+01 7.182512e+02
4  67.00 3.752495e+00 4.265945e+01 8.290796e+00 7.182508e+02
5  67.00 3.211983e+00 1.729185e+01 4.965210e+00 7.182452e+02
6  67.00 3.003061e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  68.00 5.600000e+00 9.649690e+01 1.825903e+01 7.182590e+02
2  68.00 4.896092e+00 1.265464e+02 1.494029e+01 7.182603e+02
3  68.00 4.192401e+00 5.694624e+01 1.162079e+01 7.182608e+02
4  68.00 3.704691e+00 4.274839e+01 8.300365e+00 7.182604e+02
5  68.00 3.219180e+00 1.734856e+01 4.974708e+00 7.182547e+02
6  68.00 3.030152e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  69.00 5.300000e+00 9.654641e+01 1.826734e+01 7.182673e+02
2  69.00 4.692133e+00 1.266793e+02 1.494862e+01 7.182686e+02
3  69.00 4.083051e+00 5.699611e+01 1.162916e+01 7.182692e+02
4  69.00 3.655193e+00 4.282688e+01 8.308800e+00 7.182688e+02
5  69.00 3.224082e+00 1.739940e+01 4.983211e+00 7.182632e+02
6  69.00 3.054602e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  70.00 5.000000e+00 9.658833e+01 1.827438e+01 7.182744e+02
2  70.00 4.484407e+00 1.267920e+02 1.495569e+01 7.182757e+02
3  70.00 3.966737e+00 5.703865e+01 1.163630e+01 7.182763e+02
4  70.00 3.598823e+00 4.289471e+01 8.316084e+00 7.182761e+02
5  70.00 3.224468e+00 1.744387e+01 4.990657e+00 7.182707e+02
6  70.00 3.076220e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  71.00 4.700000e+00 9.662306e+01 1.828021e+01 7.182802e+02
2  71.00 4.272285e+00 1.268856e+02 1.496155e+01 7.182816e+02
3  71.00 3.842304e+00 5.707406e+01 1.164224e+01 7.182823e+02
4  71.00 3.534570e+00 4.295162e+01 8.322191e+00 7.182822e+02
5  71.00 3.219769e+00 1.748141e+01 4.996957e+00 7.182770e+02
6  71.00 3.094657e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  72.00 4.400000e+00 9.665091e+01 1.828488e+01 7.182849e+02
2  72.00 4.056873e+00 1.269607e+02 1.496626e+01 7.182863e+02
3  72.00 3.711776e+00 5.710250e+01 1.164702e+01 7.182870e+02
4  72.00 3.464327e+00 4.299742e+01 8.327102e+00 7.182871e+02
5  72.00 3.210657e+00 1.751171e+01 5.002043e+00 7.182821e+02
6  72.00 3.109644e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  73.00 4.100000e+00 9.667201e+01 1.828842e+01 7.182884e+02
2  73.00 3.839803e+00 1.270177e+02 1.496982e+01 7.182898e+02
3  73.00 3.578091e+00 5.712406e+01 1.165064e+01 7.182907e+02
4  73.00 3.390496e+00 4.303214e+01 8.330824e+00 7.182908e+02
5  73.00 3.197960e+00 1.753475e+01 5.005911e+00 7.182859e+02
6  73.00 3.121153e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  74.00 3.800000e+00 9.668641e+01 1.829084e+01 7.182908e+02
2  74.00 3.622273e+00 1.270566e+02 1.497226e+01 7.182923e+02
3  74.00 3.443382e+00 5.713881e+01 1.165311e+01 7.182931e+02
4  74.00 3.314853e+00 4.305595e+01 8.333375e+00 7.182934e+02
5  74.00 3.182378e+00 1.755069e+01 5.008585e+00 7.182886e+02
6  74.00 3.129266e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  75.00 3.500000e+00 9.669410e+01 1.829213e+01 7.182921e+02
2  75.00 3.404741e+00 1.270775e+02 1.497357e+01 7.182936e+02
3  75.00 3.308483e+00 5.714680e+01 1.165445e+01 7.182945e+02
4  75.00 3.238150e+00 4.306906e+01 8.334780e+00 7.182948e+02
5  75.00 3.164284e+00 1.755974e+01 5.010104e+00 7.182901e+02
6  75.00 3.134122e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  76.00 3.200000e+00 9.669508e+01 1.829229e+01 7.182923e+02
2  76.00 3.187102e+00 1.270803e+02 1.497375e+01 7.182938e+02
3  76.00 3.173217e+00 5.714807e+01 1.165467e+01 7.182947e+02
4  76.00 3.160293e+00 4.307166e+01 8.335059e+00 7.182951e+02
5  76.00 3.143733e+00 1.756210e+01 5.010501e+00 7.182905e+02
6  76.00 3.135848e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  77.00 2.900000e+00 9.668938e+01 1.829134e+01 7.182913e+02
2  77.00 2.969001e+00 1.270653e+02 1.497281e+01 7.182928e+02
3  77.00 3.036957e+00 5.714269e+01 1.165376e+01 7.182938e+02
4  77.00 3.080777e+00 4.306390e+01 8.334227e+00 7.182942e+02
5  77.00 3.120593e+00 1.755792e+01 5.009799e+00 7.182898e+02
6  77.00 3.134532e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  78.00 2.600000e+00 9.667708e+01 1.828927e+01 7.182893e+02
2  78.00 2.750101e+00 1.270326e+02 1.497076e+01 7.182908e+02
3  78.00 2.899097e+00 5.713071e+01 1.165175e+01 7.182918e+02
4  78.00 2.999096e+00 4.304587e+01 8.332296e+00 7.182923e+02
5  78.00 3.094693e+00 1.754726e+01 5.008010e+00 7.182880e+02
6  78.00 3.130214e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  79.00 2.300000e+00 9.665824e+01 1.828611e+01 7.182861e+02
2  79.00 2.530210e+00 1.269824e+02 1.496762e+01 7.182876e+02
3  79.00 2.759296e+00 5.711221e+01 1.164865e+01 7.182887e+02
4  79.00 2.914953e+00 4.301768e+01 8.329274e+00 7.182893e+02
5  79.00 3.065924e+00 1.753017e+01 5.005141e+00 7.182852e+02
6  79.00 3.122907e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  80.00 2.000000e+00 9.663295e+01 1.828187e+01 7.182819e+02
2  80.00 2.309298e+00 1.269149e+02 1.496339e+01 7.182834e+02
3  80.00 2.617495e+00 5.708726e+01 1.164446e+01 7.182845e+02
4  80.00 2.828292e+00 4.297939e+01 8.325170e+00 7.182852e+02
5  80.00 3.034257e+00 1.750666e+01 5.001196e+00 7.182812e+02
6  80.00 3.112609e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  81.00 1.915000e+00 9.661419e+01 1.827872e+01 7.182787e+02
2  81.00 2.197203e+00 1.268490e+02 1.495926e+01 7.182793e+02
3  81.00 2.508828e+00 5.705966e+01 1.163983e+01 7.182798e+02
4  81.00 2.752654e+00 4.293384e+01 8.320283e+00 7.182803e+02
5  81.00 3.001961e+00 1.747743e+01 4.996289e+00 7.182763e+02
6  81.00 3.099415e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  82.00 1.830000e+00 9.658984e+01 1.827463e+01 7.182746e+02
2  82.00 2.136758e+00 1.267813e+02 1.495502e+01 7.182750e+02
3  82.00 2.454119e+00 5.703213e+01 1.163521e+01 7.182752e+02
4  82.00 2.706165e+00 4.288576e+01 8.315123e+00 7.182751e+02
5  82.00 2.975213e+00 1.744479e+01 4.990812e+00 7.182708e+02
6  82.00 3.083988e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  83.00 1.745000e+00 9.656216e+01 1.826998e+01 7.182700e+02
2  83.00 2.085610e+00 1.267068e+02 1.495035e+01 7.182704e+02
3  83.00 2.429546e+00 5.700346e+01 1.163039e+01 7.182704e+02
4  83.00 2.686145e+00 4.283745e+01 8.309935e+00 7.182700e+02
5  83.00 2.957506e+00 1.741169e+01 4.985265e+00 7.182653e+02
6  83.00 3.067841e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  84.00 1.660000e+00 9.653157e+01 1.826485e+01 7.182648e+02
2  84.00 2.034896e+00 1.266249e+02 1.494521e+01 7.182652e+02
3  84.00 2.410117e+00 5.697277e+01 1.162524e+01 7.182653e+02
4  84.00 2.675071e+00 4.278865e+01 8.304693e+00 7.182647e+02
5  84.00 2.945003e+00 1.737951e+01 4.979886e+00 7.182599e+02
6  84.00 3.052289e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  85.00 1.575000e+00 9.649847e+01 1.825929e+01 7.182593e+02
2  85.00 1.979588e+00 1.265367e+02 1.493968e+01 7.182597e+02
3  85.00 2.382839e+00 5.694008e+01 1.161976e+01 7.182598e+02
4  85.00 2.658986e+00 4.273850e+01 8.299301e+00 7.182593e+02
5  85.00 2.931790e+00 1.734782e+01 4.974585e+00 7.182546e+02
6  85.00 3.037420e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  86.00 1.490000e+00 9.646345e+01 1.825342e+01 7.182534e+02
2  86.00 1.917847e+00 1.264433e+02 1.493382e+01 7.182538e+02
3  86.00 2.343769e+00 5.690563e+01 1.161397e+01 7.182540e+02
4  86.00 2.632690e+00 4.268627e+01 8.293683e+00 7.182537e+02
5  86.00 2.914666e+00 1.731545e+01 4.969166e+00 7.182492e+02
6  86.00 3.022548e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  87.00 1.405000e+00 9.642696e+01 1.824729e+01 7.182473e+02
2  87.00 1.850836e+00 1.263461e+02 1.492772e+01 7.182477e+02
3  87.00 2.295019e+00 5.686963e+01 1.160793e+01 7.182479e+02
4  87.00 2.597608e+00 4.263149e+01 8.287787e+00 7.182478e+02
5  87.00 2.893584e+00 1.728144e+01 4.963466e+00 7.182435e+02
6  87.00 3.006948e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  88.00 1.320000e+00 9.638924e+01 1.824096e+01 7.182410e+02
2  88.00 1.781172e+00 1.262454e+02 1.492140e+01 7.182414e+02
3  88.00 2.241376e+00 5.683221e+01 1.160165e+01 7.182417e+02
4  88.00 2.557895e+00 4.257396e+01 8.281591e+00 7.182416e+02
5  88.00 2.869948e+00 1.724536e+01 4.957411e+00 7.182374e+02
6  88.00 2.990242e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  89.00 1.235000e+00 9.635031e+01 1.823443e+01 7.182344e+02
2  89.00 1.711285e+00 1.261415e+02 1.491487e+01 7.182349e+02
3  89.00 2.187259e+00 5.679337e+01 1.159513e+01 7.182351e+02
4  89.00 2.517413e+00 4.251375e+01 8.275102e+00 7.182351e+02
5  89.00 2.845245e+00 1.720722e+01 4.951005e+00 7.182310e+02
6  89.00 2.972384e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  90.00 1.150000e+00 9.631006e+01 1.822767e+01 7.182277e+02
2  90.00 1.642518e+00 1.260340e+02 1.490811e+01 7.182281e+02
3  90.00 2.135098e+00 5.675310e+01 1.158837e+01 7.182284e+02
4  90.00 2.478311e+00 4.245106e+01 8.268340e+00 7.182284e+02
5  90.00 2.820400e+00 1.716728e+01 4.944291e+00 7.182243e+02
6  90.00 2.953510e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  91.00 1.065000e+00 9.626836e+01 1.822067e+01 7.182207e+02
2  91.00 1.575060e+00 1.259227e+02 1.490111e+01 7.182211e+02
3  91.00 2.085247e+00 5.671137e+01 1.158137e+01 7.182214e+02
4  91.00 2.440963e+00 4.238608e+01 8.261326e+00 7.182213e+02
5  91.00 2.795684e+00 1.712585e+01 4.937316e+00 7.182173e+02
6  91.00 2.933800e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  92.00 9.800000e-01 9.622515e+01 1.821342e+01 7.182134e+02
2  92.00 1.508399e+00 1.258073e+02 1.489386e+01 7.182139e+02
3  92.00 2.036800e+00 5.666815e+01 1.157412e+01 7.182141e+02
4  92.00 2.404645e+00 4.231894e+01 8.254074e+00 7.182141e+02
5  92.00 2.770911e+00 1.708311e+01 4.930113e+00 7.182101e+02
6  92.00 2.913383e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  93.00 8.950000e-01 9.618040e+01 1.820591e+01 7.182059e+02
2  93.00 1.441857e+00 1.256880e+02 1.488635e+01 7.182064e+02
3  93.00 1.988539e+00 5.662345e+01 1.156661e+01 7.182066e+02
4  93.00 2.368337e+00 4.224970e+01 8.246588e+00 7.182066e+02
5  93.00 2.745729e+00 1.703913e+01 4.922692e+00 7.182027e+02
6  93.00 2.892311e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  94.00 8.100000e-01 9.613415e+01 1.819815e+01 7.181981e+02
2  94.00 1.374941e+00 1.255648e+02 1.487859e+01 7.181986e+02
3  94.00 1.939578e+00 5.657730e+01 1.155887e+01 7.181989e+02
4  94.00 2.331271e+00 4.217835e+01 8.238869e+00 7.181989e+02
5  94.00 2.719835e+00 1.699391e+01 4.915052e+00 7.181951e+02
6  94.00 2.870571e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  95.00 7.250000e-01 9.608645e+01 1.819014e+01 7.181901e+02
2  95.00 1.307462e+00 1.254378e+02 1.487059e+01 7.181906e+02
3  95.00 1.889568e+00 5.652970e+01 1.155088e+01 7.181909e+02
4  95.00 2.293128e+00 4.210488e+01 8.230913e+00 7.181909e+02
5  95.00 2.693077e+00 1.694740e+01 4.907182e+00 7.181872e+02
6  95.00 2.848121e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  96.00 6.400000e-01 9.603733e+01 1.818190e+01 7.181819e+02
2  96.00 1.239465e+00 1.253070e+02 1.486235e+01 7.181824e+02
3  96.00 1.838587e+00 5.648069e+01 1.154265e+01 7.181827e+02
4  96.00 2.253959e+00 4.202928e+01 8.222719e+00 7.181827e+02
5  96.00 2.665442e+00 1.689955e+01 4.899077e+00 7.181791e+02
6  96.00 2.824920e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  97.00 5.550000e-01 9.598684e+01 1.817342e+01 7.181734e+02
2  97.00 1.171106e+00 1.251727e+02 1.485388e+01 7.181739e+02
3  97.00 1.786915e+00 5.643029e+01 1.153419e+01 7.181742e+02
4  97.00 2.213989e+00 4.195156e+01 8.214289e+00 7.181743e+02
5  97.00 2.636998e+00 1.685037e+01 4.890733e+00 7.181708e+02
6  97.00 2.800942e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  98.00 4.700000e-01 9.593499e+01 1.816472e+01 7.181647e+02
2  98.00 1.102537e+00 1.250348e+02 1.484518e+01 7.181652e+02
3  98.00 1.734821e+00 5.637850e+01 1.152550e+01 7.181655e+02
4  98.00 2.173449e+00 4.187175e+01 8.205623e+00 7.181656e+02
5  98.00 2.607826e+00 1.679987e+01 4.882153e+00 7.181622e+02
6  98.00 2.776177e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1  99.00 3.850000e-01 9.588177e+01 1.815579e+01 7.181558e+02
2  99.00 1.033844e+00 1.248934e+02 1.483625e+01 7.181563e+02
3  99.00 1.682461e+00 5.632536e+01 1.151658e+01 7.181566e+02
4  99.00 2.132473e+00 4.178989e+01 8.196727e+00 7.181567e+02
5  99.00 2.577983e+00 1.674807e+01 4.873340e+00 7.181534e+02
6  99.00 2.750631e+00 1.500001e+00 1.000001e+00 7.176000e+02
*** id time(min) flow(m3/s) wet_a(m2) depth(m) surf_elev(m)
1 100.00 3.000000e-01 9.582721e+01 1.814663e+01 7.181466e+02
2 100.00 9.650423e-01 1.247484e+02 1.482709e+01 7.181471e+02
3 100.00 1.629867e+00 5.627086e+01 1.150743e+01 7.181474e+02
4 100.00 2.091094e+00 4.170602e+01 8.187603e+00 7.181476e+02
5 100.00 2.547485e+00 1.669502e+01 4.864302e+00 7.181443e+02
6 100.00 2.724309e+00 1.500001e+00 1.000001e+00 7.176000e+02
